1,50E+12
9,40E+11
1,79E+11
3,52E+10
2,41E+10
2,76E+09
2,76E+09
4,19E+08
4,19E+08
4,19E+08
2,04E+08
2,04E+08
1,62E+08
1,62E+08
1,62E+08
1,58E+08
8,92E+06
8,92E+06
8,92E+06
424839
424839
266352
266352
89337,2
89337,2
21613,7
13432,2
11622,9
11622,9
11622,9
11609,6
10129,7
10129,7
9973,57
9973,57
9946,98
9946,98
9940,87
9936,85
9936,85
9932,44
9932,44
9932,44
9931,09
9931,04
9930,92
9930,86
9930,86
9930,77
9930,76
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
9930,75
